blockchain,project,version,block_date,tx_hash,evt_index,token_bought_address,token_sold_address,block_number,token_bought_amount_raw,token_sold_amount_raw
bnb,1inch LOP,1,2021-06-03,0x660036450cb8728a2ac5f2deb22bff8758af26aa099d4d0dbbae609093f47795,1,0x111111111117dc0aa78b770fa6a738034120c302,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,7976418,10000000000000000,82408297379630
bnb,1inch LOP,1 RFQ,2021-06-07,0x0205753c08d2642e2a12525ac0949d078a99e02ee87e559456245be24dc6803a,1,0x1af3f329e8be154074d8769d1ffa4ee058b1dbc3,0x111111111117dc0aa78b770fa6a738034120c302,8093622,3800000000000000000,1000000000000000000
bnb,1inch LOP,2,2021-12-06,0x9d7783360204258b9f2307f4ce4970f8de2a6d67db9b0b6215b9a0dcc39d0eff,1,0x1af3f329e8be154074d8769d1ffa4ee058b1dbc3,0x111111111117dc0aa78b770fa6a738034120c302,13243750,2100000000000000000,500000000000000000
bnb,1inch LOP,2 RFQ,2021-11-10,0x582066cd36fe1535334a05de5203025a0abadb6d2fb07542dba06d79b9fcb121,1,0x55d398326f99059ff775485246999027b3197955,0xe9e7cea3dedca5984780bafc599bd69add087d56,12518223,20000,10000
bnb,1inch LOP,3,2022-11-21,0x76952e9657a210fa51de9d0caf38cb66a4e594b8963790e9e282321b0608d560,1,0xe9e7cea3dedca5984780bafc599bd69add087d56,0x8ac76a51cc950d9822d68b83fe1ad97b32cd580d,23247742,1000000000000000000,1000000000000000000
bnb,1inch LOP,3 RFQ,2023-04-26,0x25086a72ce6a3cf12f836808a97c05432dae39fe74947fa2b9d0129bb47cceea,1,0xe9e7cea3dedca5984780bafc599bd69add087d56,0x2170ed0880ac9a755fd29b2688956bd959f933f8,27689475,188912638650814791680,96693200510555424
ethereum,1inch LOP,1,2021-06-08,0x7430839c7a467a4946b2723bdb8d54d4bfeb72a54fbee988a184fc6ccee0c8fe,1,0xdac17f958d2ee523a2206206994597c13d831ec7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,12596618,15000000,5705137173652603
ethereum,1inch LOP,1 RFQ,2021-06-24,0x17eedf52cd16e9a2a6cf7dcd0ea60f07b25d9b972564542b702cd86301270bc4,1,0x6b175474e89094c44da98b954eedeac495271d0f,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,12696723,123,123
ethereum,1inch LOP,2,2021-12-09,0x72e2bd374bad0f3ba7844edb0ddabcd3bf2b0b04c082e9eafc2e1e705d6d111a,1,0x111111111117dc0aa78b770fa6a738034120c302,0x888888435fde8e7d4c54cab67f206e4199454c60,13770760,1000000000000000000,1855074251006687451
ethereum,1inch LOP,2 RFQ,2021-11-12,0x3069e869f54a593d282f6d72e78c16638555bbb460ce09376f3b969a49740eb9,1,0xdac17f958d2ee523a2206206994597c13d831ec7,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,13601820,100000000,21712226154547600
ethereum,1inch LOP,3,2022-11-15,0xd6f31e37e9a2bdf79f9e08a3a1aff7aa27b6f33fad8e34506930058f944944eb,1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x6b175474e89094c44da98b954eedeac495271d0f,15974678,794199483325101,1000000000000000000
ethereum,1inch LOP,3 RFQ,2022-11-28,0x6daff653b30efeda718d49eb9b6e30b42298603dba0722bbb035f797ef8420bc,1,0x4d224452801aced8b2f0aebe155379bb5d594381,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,16069990,919154283836533103102,3799290434
fantom,1inch LOP,2 RFQ,2022-04-12,0x23a0a583070aedd2ab9a8dd8984b431751469932d6423cedada0a550b25a266f,1,0x049d68029688eabf473097a2fc38ef61633a3c7a,0x21be370d5312f44cb42ce377bc9b8a0cef1a4c83,35874180,20000000,16899724428868531759
fantom,1inch LOP,3,2022-11-20,0x60219b7e2fea63be636203aa8feaeaae96edd76514aebe8042cd23204ac522e7,1,0x04068da6c83afcfa0e13ba15a6696662335d5b75,0x8d11ec38a3eb5e956b052f67da8bdc9bef8abf3e,51203066,999842,1000000000000000000
gnosis,1inch LOP,2,2022-01-17,0xb0bfe04bdc2a2492173d561b19bbba1ccb0fda47050e6c3b25244e133e1e6977,1,0x4ecaba5870353805a9f068101a40e0f32ed605c6,0xe91d153e0b41518a2ce8dd3d7944fa863463a97d,20154733,2000000,1989653057978614462
gnosis,1inch LOP,3,2022-11-25,0xd94d1559f1c5bf2647da93659003d2dfab158ead080b79837c5a28e9d9160c7b,1,0xe91d153e0b41518a2ce8dd3d7944fa863463a97d,0x4ecaba5870353805a9f068101a40e0f32ed605c6,25150125,2000000000000000000,2000000
optimism,1inch LOP,2,2022-08-09,0xdb2a1b694452ef009cf8899ad6e8bae2b18c84fc75e293a9508a5633bda26f79,1,0x8c6f28f2f1a3c87f0f938b96d27520d9751ec8d9,0xfe8b128ba8c78aabc59d4c64cee7ff28e9379921,18398109,1000000000000000000,1343028820855567920
optimism,1inch LOP,3,2022-11-25,0x7a40bb7f50e59c5e673afe94e8733494243acd0877d227a809aa9ba1c16ba33d,1,0x94b008aa00579c1307b0ef2c499ad98a8ce58e58,0xc5102fe9359fd9a28f877a67e36b0f050d81a3cc,42102561,1000000,12000000000000000000
polygon,1inch LOP,1,2021-06-10,0x4ec29b58b188d26022191edd51af35f155b9edec5e79303fd78b3aef0400e8bb,1,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,15535024,8000000000000000000,2666666666666666666
polygon,1inch LOP,1 RFQ,2021-06-21,0x30e49b6e23145b5904bc1cd776a65ad2309e61e95c00c0b452cbf578e957b2aa,1,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,15986349,20000000,10257304255126252
polygon,1inch LOP,2,2021-12-16,0x9f883ed622c357df0756ea6552c525b1fef3ccdd785772a0a27acb3e83b147a9,1,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,22596059,612715402673482003,613420
polygon,1inch LOP,2 RFQ,2022-04-08,0x7f4d4290f3b5fd42d8c148457aa0c5b0ae5ad6a52f538eb7d1f611a6551224a1,1,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,26901432,15000000000000000000,22024800
polygon,1inch LOP,3,2022-11-16,0x4367e740ccdaf64bb9300d64ce071c691ecc305c2f1ac5aff3f7ba3fe19f82c8,1,0x7ceb23fd6bc0add59e62ac25578270cff1b9f619,0x0d500b1d8e8ef31e21c99d1db9a6444d3adf1270,35676160,74784778083080804,100000000000000000000
polygon,1inch LOP,3 RFQ,2022-11-24,0x5fc98b8f538e6258f554039c182aa9094b2d3f83293812ad86a8ec8ffe122092,1,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0xc2132d05d31c914a87c6611c10748aeb04b58e8f,35994237,20000,10000
zksync,1inch LOP,3,2023-04-25,0xce890512f93dd7d2f1576214025a384a7e4d77d0696f7586b08aa7f2abbb3666,1,0x85d84c774cf8e9ff85342684b0e795df72a24908,0x5aea5775959fbc2557cc8789bc1bf90a239d9a91,2221692,,
zksync,1inch LOP,3 RFQ,2023-05-02,0x96a6f0a3b6dca895ae56ad55b14366f9ec0993409754caad26c0921598beebf8,1,0x3355df6d4c9c3035724fd0e3914de96a5a83aaf4,0x5aea5775959fbc2557cc8789bc1bf90a239d9a91,2649529,,
avalanche_c,uniswap,3,2023-11-11,0x3fd0df30055592268a66399a4d958ae6aaa957cab7442c0ecc60d7257a156261,7,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,37604283,497409883,34179774164180834146
avalanche_c,uniswap,3,2023-11-11,0x31e1a422f13f742ba7ad4c5b2b33bf2cc6c05777cfff4062f8e9667dc0eab524,14,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,37603973,95796786430910624173,1379142478
avalanche_c,uniswap,3,2023-11-11,0x79cc2e2b8543ae7b5215f9f389069106061efc619fa23437b5662d81fac2d8dc,2,0xb97ef9ef8734c71904d8002f8b6bc66dd9c48a6e,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,37603970,661400762,46000000000000000000
avalanche_c,uniswap,3,2023-11-11,0x31e1a422f13f742ba7ad4c5b2b33bf2cc6c05777cfff4062f8e9667dc0eab524,16,0x49d5c2bdffac6ce2bfdb6640f4f80f226bc10bab,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,37603973,672995632880343066,95796786430910624172
avalanche_c,uniswap,3,2023-11-11,0x41b6ec0e3ba96f6c72bab7954353152ba44904bd61232f91e824c9a74495b1e4,2,0x9702230a8ea53601f5cd2dc00fdbc13d4df4a8c7,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,37603971,600415091,41789828826140460000
