evt_tx_hash,from,to,tokenid,value
0x99d05b10fb6054d813e793dad68cda44d9495425969b32fab8bf8de6f46b5af6,0x0000000000000000000000000000000000000000,0x6f69f79cea418024b9e0acfd18bd8de26f9bbe39,19,2380787
0x99d05b10fb6054d813e793dad68cda44d9495425969b32fab8bf8de6f46b5af6,0x0000000000000000000000000000000000000000,0x6f69f79cea418024b9e0acfd18bd8de26f9bbe39,32,10000000
0xbca0f3fa397c38f423c239c59deb71430ccefc2fe325bf8bd56e3f09a5051ed2,0x0000000000000000000000000000000000000000,0x6f69f79cea418024b9e0acfd18bd8de26f9bbe39,19,2394868
0xbca0f3fa397c38f423c239c59deb71430ccefc2fe325bf8bd56e3f09a5051ed2,0x0000000000000000000000000000000000000000,0x6f69f79cea418024b9e0acfd18bd8de26f9bbe39,32,10000000
0x13b9748f6922a1fca01322e2ae96f245f171c5a059794a88f3a8aa1d2d9e7d03,0x0000000000000000000000000000000000000000,0x6f69f79cea418024b9e0acfd18bd8de26f9bbe39,19,2288344
0x13b9748f6922a1fca01322e2ae96f245f171c5a059794a88f3a8aa1d2d9e7d03,0x0000000000000000000000000000000000000000,0x6f69f79cea418024b9e0acfd18bd8de26f9bbe39,32,10000000
0xde1fa1ba817a630ba1c9bd03bd702d73cc2e461b6622777d5c642b293deba501,0x0000000000000000000000000000000000000000,0x6f69f79cea418024b9e0acfd18bd8de26f9bbe39,9,2648826
0xde1fa1ba817a630ba1c9bd03bd702d73cc2e461b6622777d5c642b293deba501,0x0000000000000000000000000000000000000000,0x6f69f79cea418024b9e0acfd18bd8de26f9bbe39,32,10000000
0x350cea3a8b573eb5842563258d0e11805761a3bb2d70882cc0dd3ecb85f8d033,0x0000000000000000000000000000000000000000,0x6f69f79cea418024b9e0acfd18bd8de26f9bbe39,32,20000000
0xc8c3f1fed005746f498ec6967f615bc4860e730d93cd0d2d5925a5f866886ef7,0x0000000000000000000000000000000000000000,0xcf0e9b4746cfb97bae329fe5f696969f6564566a,32,20000000
0x0dabeb31f02ca44a3ba91c28c419fa494cdf690da8bd0d0ff5ac388baf27143f,0x0000000000000000000000000000000000000000,0xcf0e9b4746cfb97bae329fe5f696969f6564566a,32,20000000
0x165ba0eb5ea8b5871747d41d14b9fa08e7b08ef6db2befd524f057e523395ded,0x0000000000000000000000000000000000000000,0xcf0e9b4746cfb97bae329fe5f696969f6564566a,32,20000000
0xbd28ecc62e4f87fe9700f6cce159d2a774087b45c924efe70fb7446f4252a8c7,0x0000000000000000000000000000000000000000,0xcf0e9b4746cfb97bae329fe5f696969f6564566a,32,20000000
0xf823a91e0b0550d70ae5c53399e059590db5d47355263a4cffc07e3ee74451aa,0x0000000000000000000000000000000000000000,0xcf0e9b4746cfb97bae329fe5f696969f6564566a,32,20000000
0x18bcc4f778b739739b50959c7a8f452d70caeea0405c551974c96dd9d17ea90b,0x0000000000000000000000000000000000000000,0xcf0e9b4746cfb97bae329fe5f696969f6564566a,7,3504352
0x18bcc4f778b739739b50959c7a8f452d70caeea0405c551974c96dd9d17ea90b,0x0000000000000000000000000000000000000000,0xcf0e9b4746cfb97bae329fe5f696969f6564566a,25,8760880
0x18bcc4f778b739739b50959c7a8f452d70caeea0405c551974c96dd9d17ea90b,0x0000000000000000000000000000000000000000,0xcf0e9b4746cfb97bae329fe5f696969f6564566a,32,10000000
0x299460066ce7d985855a7bf6618797ca4a563cc74d23370564197e10811a00c8,0x0000000000000000000000000000000000000000,0xcf0e9b4746cfb97bae329fe5f696969f6564566a,9,1883899
0x299460066ce7d985855a7bf6618797ca4a563cc74d23370564197e10811a00c8,0x0000000000000000000000000000000000000000,0xcf0e9b4746cfb97bae329fe5f696969f6564566a,32,10000000
0xa21f8eaf1836300d2bba26d26ca3bd9bcc995dd01c0c9452cbada7ae07d2e1ee,0x0000000000000000000000000000000000000000,0x6f69f79cea418024b9e0acfd18bd8de26f9bbe39,23,2169570
0xa21f8eaf1836300d2bba26d26ca3bd9bcc995dd01c0c9452cbada7ae07d2e1ee,0x0000000000000000000000000000000000000000,0x6f69f79cea418024b9e0acfd18bd8de26f9bbe39,32,10000000
0xb9a172c3266644971c93e6b997d66dc526dd819cce2b8207451d3fd0beea9e4f,0x0000000000000000000000000000000000000000,0xcf0e9b4746cfb97bae329fe5f696969f6564566a,20,1045087
0xb9a172c3266644971c93e6b997d66dc526dd819cce2b8207451d3fd0beea9e4f,0x0000000000000000000000000000000000000000,0xcf0e9b4746cfb97bae329fe5f696969f6564566a,32,10000000
0xc6ee2a9b8e53e162b83c14c6de75bda31f24f37605968197634038c21e8f6fec,0x0000000000000000000000000000000000000000,0xcf0e9b4746cfb97bae329fe5f696969f6564566a,13,2321293
0xc6ee2a9b8e53e162b83c14c6de75bda31f24f37605968197634038c21e8f6fec,0x0000000000000000000000000000000000000000,0xcf0e9b4746cfb97bae329fe5f696969f6564566a,32,10000000
0x9e85891d8ca91c09f7514bf5509ca9d35e3c42a593f52649ac5a809d371ccff6,0x0000000000000000000000000000000000000000,0xcf0e9b4746cfb97bae329fe5f696969f6564566a,17,2519803
0x9e85891d8ca91c09f7514bf5509ca9d35e3c42a593f52649ac5a809d371ccff6,0x0000000000000000000000000000000000000000,0xcf0e9b4746cfb97bae329fe5f696969f6564566a,32,10000000
0x38268e3e85e61df4a7808677b2ce8c0478486f79f491cddc7b47535e8412b5e6,0x0000000000000000000000000000000000000000,0xcf0e9b4746cfb97bae329fe5f696969f6564566a,32,100000000
0x61b489270f3a4fe4684bb9b11e0515e2a7ded1b141ed20bb794d0816b60a380b,0x0000000000000000000000000000000000000000,0x407dbc332f834e51737e428fe22ce10fcdb4214f,32,100000000
0xe3e2a822d3719e7c5bec952be370f57b56d4d3d4ceac4965a5560ff6da943ae4,0x0000000000000000000000000000000000000000,0x407dbc332f834e51737e428fe22ce10fcdb4214f,32,20000000
0x692cb9493bd47d86ab3d3e04482f1f32501ee5c583f315b975a3c887c362ec15,0x0000000000000000000000000000000000000000,0x407dbc332f834e51737e428fe22ce10fcdb4214f,32,100000000
0x71fe771c60c821edf1e2fa965c60333453a183350a6c393fbeaf1bd85a8dba3d,0x0000000000000000000000000000000000000000,0x407dbc332f834e51737e428fe22ce10fcdb4214f,32,20000000
0x4b8732a6576a6bf7313399c52dc317fd47b5be2296b572bc985da24a14f5b09c,0x0000000000000000000000000000000000000000,0x407dbc332f834e51737e428fe22ce10fcdb4214f,32,20000000
0x3fbc4ef7f6d052b9fccb3953eeaf39165d660a44e6dfd32e6092470356a5e0a3,0x0000000000000000000000000000000000000000,0xcf0e9b4746cfb97bae329fe5f696969f6564566a,32,20000000
0x01687836696b87905b76920755a3d9e982e2ac53d474e571e3ad5accd92dd695,0x0000000000000000000000000000000000000000,0xcf0e9b4746cfb97bae329fe5f696969f6564566a,32,20000000
0x6478d53aa951b5ef5c97976295dbd7de324faff001942aac27159c12e0294798,0x0000000000000000000000000000000000000000,0xcf0e9b4746cfb97bae329fe5f696969f6564566a,32,20000000
0x7c43eca461f2e1c2671294a0f1fa5105d5b863e1cb94bbfe3e1ebf022d8157ee,0x0000000000000000000000000000000000000000,0xc24f97bb1d7a75d9f986c99dfcfa2a558058904c,32,20000000
0x9c9d395ae582583c8efc704f9f1f25cdf1e2214d4740888d511a82ca6a5b16f1,0x0000000000000000000000000000000000000000,0x407dbc332f834e51737e428fe22ce10fcdb4214f,9,2585931
0x9c9d395ae582583c8efc704f9f1f25cdf1e2214d4740888d511a82ca6a5b16f1,0x0000000000000000000000000000000000000000,0x407dbc332f834e51737e428fe22ce10fcdb4214f,32,10000000
0xc197be32143d57419dc68955f37b36b949ae4fe07c2eeab556dd6b925f9629b0,0x0000000000000000000000000000000000000000,0xcf0e9b4746cfb97bae329fe5f696969f6564566a,32,20000000
0x05167b85db8422368ac970b27d7d68f129bf5cc831bf9974b11e8db9082db881,0x0000000000000000000000000000000000000000,0xcf0e9b4746cfb97bae329fe5f696969f6564566a,32,20000000
0x58a5db78af6990ba9826051fd90000ae7ac4f746bd26f8bc8c8fdbee0f3c28d1,0x0000000000000000000000000000000000000000,0x407dbc332f834e51737e428fe22ce10fcdb4214f,32,100000000
0xd4e241947b9464d949eaa66d3b01fe12f4d69678ca25607a9f7bd63c43bc7135,0x0000000000000000000000000000000000000000,0x983961f34fc4cfc5eafec371cdba9d56ff8c1935,32,10000000
0x17d271ebc90b26e60c60c29c65e302397c79c07fd068bf056291b53d40a58856,0x0000000000000000000000000000000000000000,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,7,2360375
0x17d271ebc90b26e60c60c29c65e302397c79c07fd068bf056291b53d40a58856,0x0000000000000000000000000000000000000000,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,32,10000000
0x40be7576565318929352b8ce352f62b547050751d18c6f1955500df5baa6e473,0x0000000000000000000000000000000000000000,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,32,20000000
0xb920aa7bc625863dcdfebbeb1d286d886fe1e1a339c0d1f77d23d30e41b691ce,0x0000000000000000000000000000000000000000,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,32,20000000
0x9b4531419274b34f5df18a2b2830d735541bebae67a923bf9c7fac07683c97ee,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,0x0000000000000000000000000000000000000000,19,8000000
0x9b4531419274b34f5df18a2b2830d735541bebae67a923bf9c7fac07683c97ee,0x0000000000000000000000000000000000000000,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,32,10000000
0x3da6090d600068c1759f194c4281c8cadce449e2322f521a661dc13668fd933e,0x0000000000000000000000000000000000000000,0xa4e7918fb5f4a8c12f9513b193be1d764d5757dc,19,2017218
0x3da6090d600068c1759f194c4281c8cadce449e2322f521a661dc13668fd933e,0x0000000000000000000000000000000000000000,0xa4e7918fb5f4a8c12f9513b193be1d764d5757dc,32,10000000
0x122fca3629e8b07da7ff65cc78f3d9dfe5485ce3da4a79640015b88ade247a60,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,0x0000000000000000000000000000000000000000,19,4000000
0x122fca3629e8b07da7ff65cc78f3d9dfe5485ce3da4a79640015b88ade247a60,0x0000000000000000000000000000000000000000,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,18,2178675
0x122fca3629e8b07da7ff65cc78f3d9dfe5485ce3da4a79640015b88ade247a60,0x0000000000000000000000000000000000000000,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,32,10000000
0xb6c26f918bd119bc24586afc670e5a69b3841e027e1f96fdea2ef5b3e1cf58a6,0x0000000000000000000000000000000000000000,0x32a88f097056c773569abb6a3cf8d88228466e00,9,2187166
0xb6c26f918bd119bc24586afc670e5a69b3841e027e1f96fdea2ef5b3e1cf58a6,0x0000000000000000000000000000000000000000,0x32a88f097056c773569abb6a3cf8d88228466e00,32,10000000
0x82c38755f5928437cbd47f8d39aa7e2828cedbcb2e3d0d1023220dbcb53c7184,0x0000000000000000000000000000000000000000,0x32a88f097056c773569abb6a3cf8d88228466e00,13,2123098
0x82c38755f5928437cbd47f8d39aa7e2828cedbcb2e3d0d1023220dbcb53c7184,0x0000000000000000000000000000000000000000,0x32a88f097056c773569abb6a3cf8d88228466e00,32,10000000
0xd1ecca9d913024eba93e74a87dc284513ff0fcc2e79e88cc1807e2a3606eb334,0x0000000000000000000000000000000000000000,0x32a88f097056c773569abb6a3cf8d88228466e00,32,20000000
0x5a462fcdb4389051c06937be2e0850cf21965b33d581864f4aadc7741de6eab4,0x0000000000000000000000000000000000000000,0x32a88f097056c773569abb6a3cf8d88228466e00,23,2294595
0x5a462fcdb4389051c06937be2e0850cf21965b33d581864f4aadc7741de6eab4,0x0000000000000000000000000000000000000000,0x32a88f097056c773569abb6a3cf8d88228466e00,32,10000000
0x4348751d603450307151add9dd442ee5196e9a2daa7c9dc5a87f2b99a6dd7f97,0x0000000000000000000000000000000000000000,0x32a88f097056c773569abb6a3cf8d88228466e00,9,2071941
0x4348751d603450307151add9dd442ee5196e9a2daa7c9dc5a87f2b99a6dd7f97,0x0000000000000000000000000000000000000000,0x32a88f097056c773569abb6a3cf8d88228466e00,32,10000000
0x800bc1862f332e3c13b150b14c3185078f86a3fdd1dd835d95136c15445c5847,0x0000000000000000000000000000000000000000,0x32a88f097056c773569abb6a3cf8d88228466e00,9,2605909
0x800bc1862f332e3c13b150b14c3185078f86a3fdd1dd835d95136c15445c5847,0x0000000000000000000000000000000000000000,0x32a88f097056c773569abb6a3cf8d88228466e00,32,10000000
0xca8f481a4f1d7709978fec02eff341020c31c28fe1a55df727b375bfa1914ce6,0x0000000000000000000000000000000000000000,0x778f7434956b899303708fa3c5fad85bf9d93e06,9,2617386
0xca8f481a4f1d7709978fec02eff341020c31c28fe1a55df727b375bfa1914ce6,0x0000000000000000000000000000000000000000,0x778f7434956b899303708fa3c5fad85bf9d93e06,32,10000000
0x70eb183ae62f7a648715713fae7ddffd6e054c1c1dae49f24e983675ccd18170,0x0000000000000000000000000000000000000000,0x5302d0b614947ec0b2c3607c838ceb0262027560,9,2448354
0x70eb183ae62f7a648715713fae7ddffd6e054c1c1dae49f24e983675ccd18170,0x0000000000000000000000000000000000000000,0x5302d0b614947ec0b2c3607c838ceb0262027560,32,10000000
0x8b256a258368d4a8b4855ef3aee981802dfcc227c978cc4fb8734a161a7c024e,0x0000000000000000000000000000000000000000,0x778f7434956b899303708fa3c5fad85bf9d93e06,32,20000000
0x84bc7253cac5b2f192ce3aed8babe2c72b4b5fcc16abea1c3bace1574230becb,0x0000000000000000000000000000000000000000,0x778f7434956b899303708fa3c5fad85bf9d93e06,9,2130107
0x84bc7253cac5b2f192ce3aed8babe2c72b4b5fcc16abea1c3bace1574230becb,0x0000000000000000000000000000000000000000,0x778f7434956b899303708fa3c5fad85bf9d93e06,32,10000000
0x1cfb5758d272e7c8750bb940916ad5bf8c276e77107cd4eaca24b5de9e3bc356,0x0000000000000000000000000000000000000000,0x32a88f097056c773569abb6a3cf8d88228466e00,9,2406381
0x1cfb5758d272e7c8750bb940916ad5bf8c276e77107cd4eaca24b5de9e3bc356,0x0000000000000000000000000000000000000000,0x32a88f097056c773569abb6a3cf8d88228466e00,32,10000000
0x798b7180652839cebaaa0d5603620452449dfbfb1d1c3293467c0c58b9465847,0x778f7434956b899303708fa3c5fad85bf9d93e06,0x0000000000000000000000000000000000000000,9,8000000
0x798b7180652839cebaaa0d5603620452449dfbfb1d1c3293467c0c58b9465847,0x0000000000000000000000000000000000000000,0x778f7434956b899303708fa3c5fad85bf9d93e06,32,10000000
0xeb75af4284cc6a5f28b31c2d9004ac6d489e2f77cfcbd212a868b0d476067f0b,0x0000000000000000000000000000000000000000,0x5302d0b614947ec0b2c3607c838ceb0262027560,9,2209076
0xeb75af4284cc6a5f28b31c2d9004ac6d489e2f77cfcbd212a868b0d476067f0b,0x0000000000000000000000000000000000000000,0x5302d0b614947ec0b2c3607c838ceb0262027560,32,10000000
0x1ed45d693ee1c1d734ea6c2dc008b78d2eb5eff16a0a612693fba7fab737a07b,0x0000000000000000000000000000000000000000,0x5302d0b614947ec0b2c3607c838ceb0262027560,13,2278436
0x1ed45d693ee1c1d734ea6c2dc008b78d2eb5eff16a0a612693fba7fab737a07b,0x0000000000000000000000000000000000000000,0x5302d0b614947ec0b2c3607c838ceb0262027560,32,10000000
0x97b635ceb175ba8648da7547ccffa41cc01e948252b2d7d4768626c42517c81f,0x0000000000000000000000000000000000000000,0x32a88f097056c773569abb6a3cf8d88228466e00,32,20000000
0x2c803feb77e06f8d6f174a87fb50fa740df8bbce84771b150ede2dbc21565c9f,0x32a88f097056c773569abb6a3cf8d88228466e00,0x0000000000000000000000000000000000000000,9,4000000
0x2c803feb77e06f8d6f174a87fb50fa740df8bbce84771b150ede2dbc21565c9f,0x0000000000000000000000000000000000000000,0x32a88f097056c773569abb6a3cf8d88228466e00,10,2195256
0x2c803feb77e06f8d6f174a87fb50fa740df8bbce84771b150ede2dbc21565c9f,0x0000000000000000000000000000000000000000,0x32a88f097056c773569abb6a3cf8d88228466e00,32,10000000
0xb664087147a627261a938e3c69b52f0af732e628ca9f1ee3479f04073a5f0c43,0x0000000000000000000000000000000000000000,0x32a88f097056c773569abb6a3cf8d88228466e00,32,20000000
0x12b52a0dfdb00fa3776d974878c1a8671de5a8a57d036a0a7f7f5aa3570d460d,0x0000000000000000000000000000000000000000,0x32a88f097056c773569abb6a3cf8d88228466e00,9,1938681
0x50719a2ce70a8177ad04c8f79806154ea2f94bf90d9b33b3eeb8184989fa8c45,0x0000000000000000000000000000000000000000,0x983961f34fc4cfc5eafec371cdba9d56ff8c1935,19,2278457
0x50719a2ce70a8177ad04c8f79806154ea2f94bf90d9b33b3eeb8184989fa8c45,0x0000000000000000000000000000000000000000,0x983961f34fc4cfc5eafec371cdba9d56ff8c1935,32,10000000
0xe7ab5c90b9e9dfd392cad9e86fab4b4876a88503c1bf57ace0e59303dce28fad,0x983961f34fc4cfc5eafec371cdba9d56ff8c1935,0x0000000000000000000000000000000000000000,19,8000000
0xe7ab5c90b9e9dfd392cad9e86fab4b4876a88503c1bf57ace0e59303dce28fad,0x0000000000000000000000000000000000000000,0x983961f34fc4cfc5eafec371cdba9d56ff8c1935,32,10000000
0x26249c330aeb08754eea866dcfc3a4cd79c8fc3d96ba2566bc40c34ebf3bfe7e,0x0000000000000000000000000000000000000000,0xa59edc238f299c8d8eb0b8d58ab2ec444ab79252,32,100000000
0x864f4f9def372ed9c8ac0a48646af0a3a2dd77f925354cdfd7ed4b5843e29c86,0x0000000000000000000000000000000000000000,0xa59edc238f299c8d8eb0b8d58ab2ec444ab79252,32,100000000
0x2960f4a29a19fcf39c183f334053317511699ffdbf26dcc0f361f732ea59f8bd,0x0000000000000000000000000000000000000000,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,19,2135913
0x2960f4a29a19fcf39c183f334053317511699ffdbf26dcc0f361f732ea59f8bd,0x0000000000000000000000000000000000000000,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,32,10000000
0x119783f7473b7b14de3cd399b3f3854d83f5551b1eb46a3b5ef84bfb73e1481e,0x0000000000000000000000000000000000000000,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,15,2429195
0x119783f7473b7b14de3cd399b3f3854d83f5551b1eb46a3b5ef84bfb73e1481e,0x0000000000000000000000000000000000000000,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,32,10000000
0x43185fc27ca8c3929d60b29c18c0bda434d27e02e3d5e6a1b47a954e272684fa,0x0000000000000000000000000000000000000000,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,9,2024426
0x43185fc27ca8c3929d60b29c18c0bda434d27e02e3d5e6a1b47a954e272684fa,0x0000000000000000000000000000000000000000,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,32,10000000
0xd62434f2ec7a9fa9bd5dcfeaff271a3fbd28f0b8ab851139747afbc22ffe5b9a,0x0000000000000000000000000000000000000000,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,20,2115644
0xd62434f2ec7a9fa9bd5dcfeaff271a3fbd28f0b8ab851139747afbc22ffe5b9a,0x0000000000000000000000000000000000000000,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,32,10000000
0xf2d04525db58d4fdaf42c3532f9b8b0a2b612865343e778271d1b44e5769b147,0x0000000000000000000000000000000000000000,0x407dbc332f834e51737e428fe22ce10fcdb4214f,9,5272302
0xf2d04525db58d4fdaf42c3532f9b8b0a2b612865343e778271d1b44e5769b147,0x0000000000000000000000000000000000000000,0x407dbc332f834e51737e428fe22ce10fcdb4214f,32,10000000
0xbe9e444c09ff08f704e5cad2a10d3f49528072469bc2ef5132122fa581fd4e6a,0x0000000000000000000000000000000000000000,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,9,4681028
0xbe9e444c09ff08f704e5cad2a10d3f49528072469bc2ef5132122fa581fd4e6a,0x0000000000000000000000000000000000000000,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,32,10000000
0xdf6e1579d6cdadc2a99855591ac5bdf599f4df0b2c0067fe0be3626aa6f42ca3,0x0000000000000000000000000000000000000000,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,23,2452270
0xdf6e1579d6cdadc2a99855591ac5bdf599f4df0b2c0067fe0be3626aa6f42ca3,0x0000000000000000000000000000000000000000,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,32,10000000
0x0f20f8f55bdb36053cf282ba8b924c0c439aa4c0c71cbef77de19dd8f17143c9,0x0000000000000000000000000000000000000000,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,20,4360304
0x0f20f8f55bdb36053cf282ba8b924c0c439aa4c0c71cbef77de19dd8f17143c9,0x0000000000000000000000000000000000000000,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,32,10000000
0xa0eb283ce14559c395e6974eda0722168c06c699e22e47a486f2d7ccaf0e6765,0x0000000000000000000000000000000000000000,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,32,20000000
0x55d673794d2f6fef47e17b8f83d360db79d2057dfdcb337538cbc77ede441245,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,0x0000000000000000000000000000000000000000,9,4000000
0x55d673794d2f6fef47e17b8f83d360db79d2057dfdcb337538cbc77ede441245,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,0x0000000000000000000000000000000000000000,23,6000000
0x55d673794d2f6fef47e17b8f83d360db79d2057dfdcb337538cbc77ede441245,0x0000000000000000000000000000000000000000,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,32,10000000
0x4d45b987614f1164f92e87d16d5b6d97a54dfdcd626c0e37c5d3441623857ab3,0x0000000000000000000000000000000000000000,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,23,2245792
0x4d45b987614f1164f92e87d16d5b6d97a54dfdcd626c0e37c5d3441623857ab3,0x0000000000000000000000000000000000000000,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,32,10000000
0x2c49d56c316dc23f52dd8ad4307b6fceb683616ee39c97fe74a316dfd54d360b,0x0000000000000000000000000000000000000000,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,9,2346770
0x2c49d56c316dc23f52dd8ad4307b6fceb683616ee39c97fe74a316dfd54d360b,0x0000000000000000000000000000000000000000,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,32,10000000
0xa9b3affc0908b7a01014048e89a93c995930b533300050b0eb7038c326889309,0x0000000000000000000000000000000000000000,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,9,2466920
0xa9b3affc0908b7a01014048e89a93c995930b533300050b0eb7038c326889309,0x0000000000000000000000000000000000000000,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,32,10000000
0xada117c0cab3016c7d18554b6f4cb46115acc75cc74ed4ec65277ffed61122c6,0x0000000000000000000000000000000000000000,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,19,2253165
0xada117c0cab3016c7d18554b6f4cb46115acc75cc74ed4ec65277ffed61122c6,0x0000000000000000000000000000000000000000,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,32,10000000
0x85c71e4dcb6569dc8530542ece11019de52938e0f4e342a25390552df0e5c9b3,0x0000000000000000000000000000000000000000,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,19,4581406
0x85c71e4dcb6569dc8530542ece11019de52938e0f4e342a25390552df0e5c9b3,0x0000000000000000000000000000000000000000,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,32,10000000
0xe21cb6551809bc6df700ed7bcf6a4cc41897f702e82e518aaba905cf6aa97095,0x0000000000000000000000000000000000000000,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,14,2177121
0xe21cb6551809bc6df700ed7bcf6a4cc41897f702e82e518aaba905cf6aa97095,0x0000000000000000000000000000000000000000,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,32,10000000
0x8aeefaa2c43439dd17e5cf978ca6fa028930633257da7bb85c4a327666611840,0x0000000000000000000000000000000000000000,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,7,2360375
0x8aeefaa2c43439dd17e5cf978ca6fa028930633257da7bb85c4a327666611840,0x0000000000000000000000000000000000000000,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,32,10000000
0xfc5b6f221dec481cdf89ab5a5a8918a054c9e3d97b8f7ea33d0bb49fe51b4db1,0x0000000000000000000000000000000000000000,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,7,2063735
0xfc5b6f221dec481cdf89ab5a5a8918a054c9e3d97b8f7ea33d0bb49fe51b4db1,0x0000000000000000000000000000000000000000,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,32,10000000
0xa96a175a5436e5d36b1a87bef7c035c18509c87e9fa9954c5af9b7caf7c233a2,0x0000000000000000000000000000000000000000,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,7,2486354
0xa96a175a5436e5d36b1a87bef7c035c18509c87e9fa9954c5af9b7caf7c233a2,0x0000000000000000000000000000000000000000,0x5ba3e11abf8c93186637847ec590fcd3aa588bd2,32,10000000
0xfc792a08070450b69e010e5b97c279106840ae011bea4a3a2194d73ac95bafda,0x0000000000000000000000000000000000000000,0xcf0e9b4746cfb97bae329fe5f696969f6564566a,32,20000000
0xc1d727858ad28d65cf6bd1431876bd99d2d2c95511768c426bc37e7325c3e666,0x0000000000000000000000000000000000000000,0xc24f97bb1d7a75d9f986c99dfcfa2a558058904c,32,20000000
0xfc13bf7a8a5ad8a60548b580fc79deb58eb860b4cf15962d17bea96dae3ab551,0x0000000000000000000000000000000000000000,0x407dbc332f834e51737e428fe22ce10fcdb4214f,32,100000000
0xc0d00bc697dbdd3e9f41970abc0cb5d3977ca232c69f467561ed45295796b7dd,0x0000000000000000000000000000000000000000,0xcf0e9b4746cfb97bae329fe5f696969f6564566a,32,20000000
0xc0d00bc697dbdd3e9f41970abc0cb5d3977ca232c69f467561ed45295796b7dd,0x0000000000000000000000000000000000000000,0xcf0e9b4746cfb97bae329fe5f696969f6564566a,32,10000000
0xbeded49e09d23304a024b32d144fa4d9de95563322b2ab628edf202d2e3df6b3,0x0000000000000000000000000000000000000000,0xcf0e9b4746cfb97bae329fe5f696969f6564566a,19,2084348
0xbeded49e09d23304a024b32d144fa4d9de95563322b2ab628edf202d2e3df6b3,0x0000000000000000000000000000000000000000,0xcf0e9b4746cfb97bae329fe5f696969f6564566a,32,10000000
0xd2c4e4323f456b3c21486babd51b990a4b65308a0b4d1f232b18d095beec106a,0x0000000000000000000000000000000000000000,0xcf0e9b4746cfb97bae329fe5f696969f6564566a,32,20000000
0x81b4661c6784e60ebc48cff62ec90bf9eb8266143b051aecba69397cb64ecbe4,0x0000000000000000000000000000000000000000,0xcf0e9b4746cfb97bae329fe5f696969f6564566a,32,20000000
0x0b422408fe10e112bf2ba49751aa5937b2096228573d4fc639edce1640ae7466,0x0000000000000000000000000000000000000000,0xcf0e9b4746cfb97bae329fe5f696969f6564566a,23,2264242
0x0b422408fe10e112bf2ba49751aa5937b2096228573d4fc639edce1640ae7466,0x0000000000000000000000000000000000000000,0xcf0e9b4746cfb97bae329fe5f696969f6564566a,32,10000000
0x4be9df712e232f4b3e8a68846a32717bacea4463b0d2398221e14743ad42cded,0x0000000000000000000000000000000000000000,0xcf0e9b4746cfb97bae329fe5f696969f6564566a,20,1023805
0x4be9df712e232f4b3e8a68846a32717bacea4463b0d2398221e14743ad42cded,0x0000000000000000000000000000000000000000,0xcf0e9b4746cfb97bae329fe5f696969f6564566a,32,10000000
0xbad0fcc2aea80d18e3489f229f776b598ca66da320ad84d02ecffae47fa6144d,0x0000000000000000000000000000000000000000,0xcf0e9b4746cfb97bae329fe5f696969f6564566a,9,2546898
